geonameid,name,asciiname,alternatenames,lat,lon,feature_class,feature_code,admin1,admin2,admin3,admin4,provincia_ine,population
2510079,Usagre,Usagre,Usagre,38.35,-6.16667,P,PPLA3,57,BA,06136,,06,1992
2510081,Urrácal,Urracal,Urracal,37.3974,-2.36485,P,PPLA3,51,AL,04096,,04,365
2510083,Urda,Urda,Urda,39.41179,-3.71493,P,PPLA3,54,TO,45177,,45,3123
2510098,Umbrete,Umbrete,"Umbrete,wen fu lei te,Умбрете,温夫雷特",37.36881,-6.15847,P,PPLA3,51,SE,41094,,41,5527
2510100,Uleila del Campo,Uleila del Campo,"Uleila,Uleila de Campo,Uleila del Campo",37.1846,-2.20491,P,PPLA3,51,AL,04095,,04,953
2510102,Ulea,Ulea,Ulea,38.14045,-1.33007,P,PPLA3,31,MU,30040,,30,983
2510103,Ugíjar,Ugijar,,36.96087,-3.05523,P,PPLA3,51,GR,18182,,18,2546
2510106,Uclés,Ucles,"Ucles,Uclès,Uclés,Ukles,aqlysh,ukuresu,wu ke lai si,Уклес,أقليش,ウクレス,乌克莱斯",39.97938,-2.86143,P,PPLA3,54,CU,16218,,16,276
2510112,Ubrique,Ubrique,Ubrique,36.67777,-5.446,P,PPLA3,51,CA,11038,,11,16979
2510116,Úbeda,Ubeda,"Ubeda,abdt,awbda,ubeda,wu wei da,Úbeda,Убеда,أبدة,اوبدا,უბედა,ウベダ,乌韦达,우베다",38.01328,-3.3705,P,PPLA3,51,J,23092,,23,34602
2510123,Turrillas,Turrillas,Turrillas,37.02948,-2.26607,P,PPLA3,51,AL,04094,,04,247
2510124,Turre,Turre,"Ture,Turre,tu lei,twrh,twrry,Туре,Турре,Տուռե,تورري,توره,图雷",37.15224,-1.89497,P,PPLA3,51,AL,04093,,04,2746
2510127,Turleque,Turleque,"Torleque,Turleque",39.60138,-3.61404,P,PPLA3,54,TO,45175,,45,921
2510128,Turís,Turis,"Toris,Torís,Turis,Turís",39.38333,-0.7,P,PPLA3,60,V,46248,,46,5305
2510137,Tuineje,Tuineje,Tuineje,28.32372,-14.04722,P,PPLA3,53,GC,35030,,35,13632
2510140,Tuéjar,Tuejar,"Toixa,Tuehkhar,Tueixa,Tuejar,Tuekhar,Tuéjar,tu ai ha er,Туехар,Туэхар,图埃哈尔",39.76667,-1.03333,P,PPLA3,60,V,46247,,46,1212
2510145,Trujillo,Trujillo,"Trujillo,toruhiryo,トルヒーリョ",39.45786,-5.88203,P,PPLA3,57,CC,10195,,10,9317
2510147,Trujillanos,Trujillanos,Trujillanos,38.95233,-6.25759,P,PPLA3,57,BA,06135,,06,1347
2510165,Trigueros,Trigueros,"Trigeros,Trigueros,te li ge luo si,tryghyrws,Тригерос,Трігерос,Տրիգերոս,تريغيروس,特里格罗斯",37.38606,-6.8268,P,PPLA3,51,H,21070,,21,7221
2510168,Tribaldos,Tribaldos,Tribaldos,39.97264,-2.89809,P,PPLA3,54,CU,16217,,16,124
2510175,Trevélez,Trevelez,"Trevelez,Trevélez",37.00037,-3.26545,P,PPLA3,51,GR,18180,,18,839
2510180,Tresjuncos,Tresjuncos,Tresjuncos,39.70087,-2.75502,P,PPLA3,54,CU,16216,,16,438
2510186,Trebujena,Trebujena,Trebujena,36.87075,-6.17586,P,PPLA3,51,CA,11037,,11,6806
2510202,Trasierra,Trasierra,Trasierra,38.18333,-6,P,PPLA3,57,BA,06134,,06,0
2510221,Tous,Tous,Tous,39.13951,-0.58777,P,PPLA3,60,V,46246,,46,1114
2510223,Totanés,Totanes,"Totanes,Totanés",39.71057,-4.22655,P,PPLA3,54,TO,45174,,45,398
2510224,Totana,Totana,"Totana,Тотана",37.7688,-1.50229,P,PPLA3,31,MU,30039,,30,29211
2510240,Torrubia del Castillo,Torrubia del Castillo,Torrubia del Castillo,39.65852,-2.31171,P,PPLA3,54,CU,16213,,16,39
2510241,Torrubia del Campo,Torrubia del Campo,Torrubia del Campo,39.89749,-2.96133,P,PPLA3,54,CU,16212,,16,338
2510245,Torrox,Torrox,"Torroks,trsh,tuo luo si,Торрокс,طرش,托罗斯",36.75793,-3.95233,P,PPLA3,51,MA,29091,,29,16890
2510249,Torrijos,Torrijos,"Torrijas,Torrijos",39.98195,-4.28349,P,PPLA3,54,TO,45173,,45,13117
2510251,Torrico,Torrico,Torrico,39.82918,-5.22581,P,PPLA3,54,TO,45172,,45,843
2510253,Torrevieja,Torrevieja,"Malnovturo,Toreviekha,Toreviexa,Torevijekha,Torrev'ekha,Torrevekha,Torrevella,Torrevella de la Mata,Torrevieja,torebieha,trbykha,tuo lei wei ye ha,twrbyyhh,twrryfyykha,twryfayja,Торевиеха,Торевијеха,Торревьеха,Торревєха,Տոռեվիեխա,טורבייחה,تربیخا,تورريفييخا,توريفايجا,トレビエハ,托雷维耶哈",37.97872,-0.68222,P,PPLA3,60,A,03133,,03,82599
2510266,Torres,Torres,,37.78537,-3.50902,P,PPLA3,51,J,23090,,23,1749
2510268,Torrequemada,Torrequemada,Torrequemada,39.36664,-6.22052,P,PPLA3,57,CC,10194,,10,611
2510270,Torreperogil,Torreperogil,Torreperogil,38.0354,-3.28998,P,PPLA3,51,J,23088,,23,6786
2510272,Torreorgaz,Torreorgaz,Torreorgaz,39.3831,-6.24941,P,PPLA3,57,CC,10193,,10,1683
2510274,Torrenueva,Torrenueva,,38.6396,-3.36259,P,PPLA3,54,CR,13085,,13,3075
2510279,Torrent,Torrent,"Torrent,Torrente",39.43705,-0.46546,P,PPLA3,60,V,46244,,46,78543
2510281,Torremolinos,Torremolinos,"Toremolinos,Toremolinos-Malaga,Toremolinos-Málaga,Torremolinos,Torremolinos-Malaga,Torremolinos-Málaga,UTL,tuo lei mo li nuo si,twrymwlynws,Τορρεμολίνος,Торемолинос,Торремолинос,Торремолінос,توريمولينوس,托雷莫利诺斯",36.62035,-4.49976,P,PPLA3,51,MA,29901,,29,65448
2510283,Torremocha,Torremocha,Torremocha,39.34565,-6.17335,P,PPLA3,57,CC,10192,,10,1135
2510287,Torremayor,Torremayor,Torremayor,38.9014,-6.53858,P,PPLA3,57,BA,06132,,06,992
2510290,Torrella,Torrella,Torrella,38.98446,-0.56727,P,PPLA3,60,V,46243,,46,166
2510293,Torrejón el Rubio,Torrejon el Rubio,"Torrejon,Torrejon el Rubio,Torrejón,Torrejón el Rubio",39.77068,-6.0126,P,PPLA3,57,CC,10190,,10,589
2510294,Torrejoncillo del Rey,Torrejoncillo del Rey,Torrejoncillo del Rey,40.0084,-2.57107,P,PPLA3,54,CU,16211,,16,646
2510295,Torrejoncillo,Torrejoncillo,"Torrejoncillo,Torrekhonsil'jo,Torrekhonsil'o,Torrojoncillu,tuo lei hong xi e,twrykhwnsyyw,Торрехонсильо,Торрехонсільйо,توريخونسييو,托雷洪西略",39.89675,-6.46712,P,PPLA3,57,CC,10189,,10,3331
2510301,Torredonjimeno,Torredonjimeno,"Torredongimeno,Torredonjimeno,Torredonkhimeno,trdnkhymnw,tuo lei dong xi mei nuo,twrydwnkhymynw,Торредонхимено,Торредонхімено,تردنخیمنو,توريدونخيمينو,托雷东希梅诺",37.76748,-3.95776,P,PPLA3,51,J,23087,,23,14181
2510303,Torre de Santa María,Torre de Santa Maria,"Torre de Santa Maria,Torre de Santa María",39.25441,-6.1161,P,PPLA3,57,CC,10188,,10,666
2510306,Torre de Miguel Sesmero,Torre de Miguel Sesmero,Torre de Miguel Sesmero,38.61913,-6.7958,P,PPLA3,57,BA,06131,,06,1197
2510310,Torre del Campo,Torre del Campo,Torre del Compo,37.77051,-3.89731,P,PPLA3,51,J,23086,,23,14627
2510314,Torre de Juan Abad,Torre de Juan Abad,Torre de Juan Abad,38.58417,-3.05994,P,PPLA3,54,CR,13084,,13,1332
2510319,Torrecillas de la Tiesa,Torrecillas de la Tiesa,"Torrecilla de la Tiesa,Torrecillas de la Tiesa",39.56837,-5.74238,P,PPLA3,57,CC,10186,,10,1185
2510320,Torrecilla de la Jara,Torrecilla de la Jara,"Torrecilla,Torrecilla de la Jara",39.70425,-4.77186,P,PPLA3,54,TO,45170,,45,317
2510328,Torre-Cardela,Torre-Cardela,,37.50456,-3.35609,P,PPLA3,51,GR,18178,,18,1107
2510329,Torrecampo,Torrecampo,Torrecampo,38.46667,-4.66667,P,PPLA3,51,CO,14062,,14,1384
2510330,Torreblascopedro,Torreblascopedro,Torreblascopedro,37.9975,-3.6378,P,PPLA3,51,J,23085,,23,2713
2510336,Torre Alháquime,Torre Alhaquime,"Torre Alhaquime,Torre Alháquime",36.91588,-5.23381,P,PPLA3,51,CA,11036,,11,875
2510347,Torralba de Oropesa,Torralba de Oropesa,Torralba de Oropesa,39.93384,-5.15404,P,PPLA3,54,TO,45169,,45,267
2510348,Torralba del Pinar,Torralba del Pinar,"Torral'ba-del'-Pinar,Torralba,Torralba del Pinar,tuo la er wa de er pi na er,twralba dyl baynar,Торральба-дель-Пинар,Торральба-дель-Пінар,تورالبا ديل باينار,托拉尔瓦德尔皮纳尔",39.98333,-0.43333,P,PPLA3,60,CS,12116,,12,62
2510364,Tormos,Tormos,Tormos,38.80143,-0.0716,P,PPLA3,60,A,03131,,03,307
2510370,Toril,Toril,,39.89749,-5.7795,P,PPLA3,57,CC,10182,,10,231
2510379,Torás,Toras,"Toras,Torás",39.91667,-0.68333,P,PPLA3,60,CS,12114,,12,280
2510394,Tomares,Tomares,Tomares,37.37281,-6.04589,P,PPLA3,51,SE,41093,,41,22772
2510398,Tolox,Tolox,Tolox,36.68721,-4.90511,P,PPLA3,51,MA,29090,,29,2261
2510404,Tollos,Tollos,Tollos,38.75629,-0.27466,P,PPLA3,60,A,03130,,03,31
2510409,Toledo,Toledo,"Taleda,Toledas,Tolede,Toledo,Toledo i Spania,Toledu,Toletum,Toleu,Tolède,XTJ,tlytlt,to le do,toledo,toleto,tolledo,toredo,tuo lai duo,tuo li duo,twldw,twldw  aspanya,twlydw,Τολέδο,Таледа,Толедо,Տոլեդո,טאלעדא,טולדו,تولدو، اسپانیا,توليدو,طليطلة,طلیطلہ,तोलेदो,ਤੋਲੇਦੋ,டொலேடோ,โตเลโด,ტოლედო,ቶሌዶ,トレド,托利多,托萊多,톨레도",39.8581,-4.02263,P,PPLA,54,TO,45168,,45,86526
2510419,Tocina,Tocina,Tocina,37.60904,-5.73403,P,PPLA3,51,SE,41092,,41,9067
2510426,Tobarra,Tobarra,Tobarra,38.59213,-1.69191,P,PPLA3,54,AB,02074,,02,7884
2510430,Titaguas,Titaguas,"Titaguas,Titaguees,Titagües",39.86667,-1.08333,P,PPLA3,60,V,46241,,46,544
2510455,Tinajo,Tinajo,Tinajo,29.06326,-13.67647,P,PPLA3,53,GC,35029,,35,5228
2510468,Tijarafe,Tijarafe,"Tijarafe,Tirajafe",28.7,-17.95,P,PPLA3,53,TF,38047,,38,2648
2510484,Tibi,Tibi,"Maigmo,Tibi,di wei,taybay,tyby,Тиби,Тібі,تايباي,تیبی,蒂维",38.53072,-0.57776,P,PPLA3,60,A,03129,,03,1518
2510485,Tías,Tias,"Tias,Tías",28.96108,-13.64502,P,PPLA3,53,GC,35028,,35,19849
2510488,Teulada,Teulada,Teulada,38.7294,0.10383,P,PPLA3,60,A,03128,,03,14620
2510497,Terrinches,Terrinches,Terrinches,38.61057,-2.84215,P,PPLA3,54,CR,13081,,13,1031
2510506,Terrateig,Terrateig,Terrateig,38.89453,-0.31993,P,PPLA3,60,V,46240,,46,393
2510507,Terque,Terque,Terque,36.98393,-2.59679,P,PPLA3,51,AL,04091,,04,447
2510508,Teror,Teror,"Teror,te luo er,tyrwr,Терор,تيرور,特罗尔",28.06062,-15.54909,P,PPLA3,53,GC,35027,,35,12449
2510540,Tembleque,Tembleque,"Tembleke,Tembleque,teng fu lai ke,tmblkh,Темблеке,Տեմբլեկե,تمبلکه,滕夫莱克",39.69541,-3.50429,P,PPLA3,54,TO,45166,,45,2202
2510542,Telde,Telde,"Tel'de,Telde,te er de,tyldy,Телде,Тельде,تيلدي,特尔德",27.99243,-15.41915,P,PPLA3,53,GC,35026,,35,123265
2510573,Teguise,Teguise,Teguise,29.06049,-13.56397,P,PPLA3,53,GC,35024,,35,19418
2510574,Tegueste,Tegueste,Tegueste,28.52236,-16.34074,P,PPLA3,53,TF,38046,,38,10666
2510579,Tébar,Tebar,"Tebar,Tébar",39.5,-2.16667,P,PPLA3,54,CU,16204,,16,406
2510580,Teba,Teba,"Teba,te wa,tyba  malqt,Теба,تيبا، مالقة,特瓦",36.98358,-4.91913,P,PPLA3,51,MA,29089,,29,4304
2510582,Tazacorte,Tazacorte,"Tasakorte,Tazacorte,Villa y Puerto de Tazacorte,ta sa ke er te,tathakwrty,Тасакорте,تاثاكورتي,塔萨科尔特",28.64186,-17.93394,P,PPLA3,53,TF,38045,,38,5670
2510599,Tarifa,Tarifa,"Tarifa,Taryfa,ta li fa,talipa,tarifa,tryfa,Тарифа,Тарыфа,Таріфа,طريفا,タリファ,塔里法,타리파",36.01393,-5.60695,P,PPLA3,51,CA,11035,,11,18169
2510602,Tarazona de la Mancha,Tarazona de la Mancha,"Tarazona,Tarazona de la Mancha",39.25,-1.91667,P,PPLA3,54,AB,02073,,02,6514
2510623,Tamurejo,Tamurejo,Tamurejo,38.98333,-4.93333,P,PPLA3,57,BA,06130,,06,266
2510685,Táliga,Taliga,"Taliga,Táliga",38.52861,-7.01713,P,PPLA3,57,BA,06129,,06,705
2510686,Tales,Tales,Tales,39.94844,-0.30719,P,PPLA3,60,CS,12109,,12,770
2510687,Talayuelas,Talayuelas,Talayuelas,39.85,-1.28333,P,PPLA3,54,CU,16202,,16,0
2510693,Talavera de la Reina,Talavera de la Reina,"Aebura,Caesarobriga,Ebora,Ebura,Elbora,QWT,Talavera de la Reina,Talavera de la Rejna,Talavera de la reina,Talavera del Tajo,Talavera-de-la-Rejna,ta la be ra de la rey na,ta la wei la de la lei na,talavera di la rina,tlbyrt,Талавера де ла Реина,Талавера де ла Рейна,Талавера-де-ла-Рейна,طلبيرة,टालावेरा दी ला रीना,ตาลาเบราเดลาเรย์นา,ታላቬራ ዴ ላ ሬና,タラベラ・デ・ラ・レイナ,塔拉韦拉德拉雷纳",39.96348,-4.83076,P,PPLA3,54,TO,45165,,45,88856
2510699,Talaván,Talavan,"Talaban,Talabán,Talavan,Talaván,ta la wan,talafan,Талаван,تالافان,塔拉万",39.71715,-6.28146,P,PPLA3,57,CC,10178,,10,926
2510700,Talarrubias,Talarrubias,"Talarrubia,Talarrubias",39.03697,-5.23423,P,PPLA3,57,BA,06127,,06,3599
2510716,Tahal,Tahal,Tahal,37.22797,-2.2847,P,PPLA3,51,AL,04090,,04,393
2510725,Tacoronte,Tacoronte,"Tacoronte,Takoronte,ta ke long te,takrnth,takwrwnty,Такоронте,تاكورونتي,تاکرنته,塔科龙特",28.47688,-16.41016,P,PPLA3,53,TF,38043,,38,23562
2510743,Tavernes de la Valldigna,Tavernes de la Valldigna,"Tabernas,Tabernes de Valldigna,Tavernes de la Valldigna",39.07195,-0.26623,P,PPLA3,60,V,46238,,46,18195
2510744,Tavernes Blanques,Tavernes Blanques,"Tabernes,Tabernes Blanques,Tavernes Blanques",39.5,-0.36667,P,PPLA3,60,V,46250,,46,9033
2510746,Tabernas,Tabernas,Tabernas,37.04992,-2.39084,P,PPLA3,51,AL,04088,,04,3241
2510758,Sumacàrcer,Sumacarcer,"Sumacarcel,Sumacarcer,Sumacàrcer,Sumacárcel",39.1,-0.63333,P,PPLA3,60,V,46236,,46,1308
2510762,Suflí,Sufli,"Sufli,Suflí",37.33866,-2.38817,P,PPLA3,51,AL,04087,,04,228
2510764,Sueca,Sueca,Sueca,39.2026,-0.31114,P,PPLA3,60,V,46235,,46,28908
2510780,Sot de Ferrer,Sot de Ferrer,Sot de Ferrer,39.8,-0.4,P,PPLA3,60,CS,12107,,12,504
2510781,Sot de Chera,Sot de Chera,"Sot de Chera,Sot de Xera",39.63333,-0.9,P,PPLA3,60,V,46234,,46,381
2510785,Sorvilán,Sorvilan,"Sorvilan,Sorvilán",36.79505,-3.26769,P,PPLA3,51,GR,18177,,18,746
2510787,Sorihuela del Guadalimar,Sorihuela del Guadalimar,Sorihuela del Guadalimar,38.24062,-3.0536,P,PPLA3,51,J,23084,,23,1232
2510793,Sorbas,Sorbas,Sorbas,37.09761,-2.12349,P,PPLA3,51,AL,04086,,04,2679
2510794,Soportújar,Soportujar,,36.92863,-3.40542,P,PPLA3,51,GR,18176,,18,273
2510799,Son Servera,Son Servera,"Son Servera,Son-Servera,song sai er wei la,swn syrfyra,Сон-Сервера,سون سيرفيرا,松塞尔韦拉",39.62073,3.36008,P,PPLA3,07,PM,07062,,07,12215
2510809,Soneja,Soneja,"Sonecha,Soneixa,Soneja,Sonekha,suo nei ha,swnykha,Сонеха,سونيخا,索内哈",39.81667,-0.41667,P,PPLA3,60,CS,12106,,12,1347
2510815,Somontín,Somontin,"Somolin,Somolín,Somontin,Somontín",37.39176,-2.38828,P,PPLA3,51,AL,04085,,04,552
2510821,Sóller,Soller,"Sol'er,Solera,Soller,Soļera,Sóller,soryeru,suo lie er,swyyr,Сольер,سويير,ソーリェル,索列尔",39.76623,2.71521,P,PPLA3,07,PM,07061,,07,14041
2510822,Sollana,Sollana,Sollana,39.2783,-0.38238,P,PPLA3,60,V,46233,,46,4515
2510839,Solana de los Barros,Solana de los Barros,"Solana,Solana de los Barros",38.72527,-6.53899,P,PPLA3,57,BA,06126,,06,2608
2510852,Socuéllamos,Socuellamos,"Socuellamos,Socuéllamos,Sokuehl'jamos,Sokuel'jamos,suo ku ai li ya mo si,swkwylamws  sywdad ryal,Сокуельямос,Сокуэльямос,سوكويلاموس، سيوداد ريال,索库埃利亚莫斯",39.28581,-2.79205,P,PPLA3,54,CR,13078,,13,13163
2510853,Socovos,Socovos,,38.33232,-1.98485,P,PPLA3,54,AB,02072,,02,1909
2510861,Sisante,Sisante,Sisante,39.40849,-2.20173,P,PPLA3,54,CU,16198,,16,1775
2510864,Siruela,Siruela,Siruela,38.97718,-5.04969,P,PPLA3,57,BA,06125,,06,2218
2510868,Sineu,Sineu,Sineu,39.64254,3.01034,P,PPLA3,07,PM,07060,,07,3053
2510869,Sinarcas,Sinarcas,"Sinarcas,Sinarques",39.73333,-1.23333,P,PPLA3,60,V,46232,,46,1238
2510870,Simat de la Valldigna,Simat de la Valldigna,"Simat de Valldigna,Simat de la Valldigna",39.03333,-0.31667,P,PPLA3,60,V,46231,,46,3291
2510880,Silla,Silla,Silla,39.36257,-0.41169,P,PPLA3,60,V,46230,,46,18979
2510883,Siles,Siles,Siles,38.38983,-2.5819,P,PPLA3,51,J,23082,,23,0
2510889,Siete Aguas,Siete Aguas,"Setaiguees,Setaigües,Siete Aguas",39.46667,-0.91667,P,PPLA3,60,V,46229,,46,1232
2510891,Sierro,Sierro,Sierro,37.32237,-2.39844,P,PPLA3,51,AL,04084,,04,452
2510895,Sierra de Yeguas,Sierra de Yeguas,Sierra de Yeguas,37.1242,-4.86773,P,PPLA3,51,MA,29088,,29,3311
2510906,Sevilleja de la Jara,Sevilleja de la Jara,Sevilleja de la Jara,39.57488,-4.96387,P,PPLA3,54,TO,45162,,45,953
2510911,Sevilla,Sevilla,"Hispalis,Lungsod ng Sevilla,SVQ,Sebilla,Sebille,Sevidzheh,Sevil'ja,Sevila,Sevileje,Sevilha,Sevilia,Sevilija,Sevilja,Sevilla,Seville,Sevilo,Sevilya,Sevilėjė,Seviya,Seweliye,Sewilla,Sibilia,Siviglia,Sivilja,Séville,Séwéliye,ashbylyt,ceviya,isabili'a,sai wei li ya,sai wei ya,sbylyh,sebi ya,sebiria,sebirya,sebiya,sevilia,swya,sybyya,Σεβίλλη,Севиджэ,Севилья,Севиля,Севилја,Севиља,Севілья,Սեվիլիա,Սևիլյա,סביליה,סעווילא,إشبيلية,اشبیلیہ,سویا,سيبييا,سێڤیلیا,सेबिया,ਇਸ਼ਬੀਲੀਆ,செவீயா,เซบียา,სევილია,セビリア,セビリャ,塞維亞,塞维利亚,세비야",37.38283,-5.97317,P,PPLA,51,SE,41091,,41,686741
2510919,Ses Salines,Ses Salines,"Ses Salines,les Salines,ses Salines",39.33831,3.05274,P,PPLA3,07,PM,07059,,07,4290
2510923,Serrejón,Serrejon,"Serrejon,Serrejón",39.81735,-5.80263,P,PPLA3,57,CC,10176,,10,490
2510925,Serrato,Serrato,Serrato,36.88541,-4.98147,P,PPLA3,51,MA,29904,,29,0
2510936,Serradilla,Serradilla,Serradilla,39.8292,-6.14034,P,PPLA3,57,CC,10175,,10,1816
2510940,Serra,Serra,Serra,39.68333,-0.43333,P,PPLA3,60,V,46228,,46,2335
2510944,Serón,Seron,"Seron,Serón",37.34485,-2.50913,P,PPLA3,51,AL,04083,,04,2432
2510956,Senija,Senija,Senija,38.72804,0.04176,P,PPLA3,60,A,03125,,03,588
2510957,Senyera,Senyera,"Senera,Senyera,Señera",39.06667,-0.5,P,PPLA3,60,V,46227,,46,1038
2510959,Sempere,Sempere,"Sant Pere,Sempere",38.92014,-0.4814,P,PPLA3,60,V,46226,,46,34
2510961,Selva,Selva,Selva,39.75504,2.90069,P,PPLA3,07,PM,07058,,07,3205
2510963,Sellent,Sellent,Sellent,39.03221,-0.58784,P,PPLA3,60,V,46225,,46,468
2510965,Sella,Sella,Sella,38.60926,-0.27305,P,PPLA3,60,A,03124,,03,643
2510972,Segorbe,Segorbe,"Segorbe,Sogorb",39.85,-0.48333,P,PPLA3,60,CS,12104,,12,8371
2510974,Segart,Segart,"Segart,Segart de Albalat",39.68333,-0.36667,P,PPLA3,60,V,46224,,46,158
2510975,Sedaví,Sedavi,"Sedavi,Sedaví",39.43333,-0.38333,P,PPLA3,60,V,46223,,46,8778
2511009,Sayalonga,Sayalonga,"Sajalonga,Sajjalonga,Sayalonga,sai a long jia,sayalwngha,Сайялонга,Саялонга,Սայալոնգա,سايالونغا,赛阿隆加",36.79819,-4.01325,P,PPLA3,51,MA,29086,,29,1366
2511010,Sax,Sax,Sax,38.53729,-0.81779,P,PPLA3,60,A,03123,,03,10054
2511014,Saucedilla,Saucedilla,"Saucedilla,Sausedil'ja,sawsydayla,shao sai di li ya,Сауседилья,Сауседілья,ساوسيدايلا,绍塞迪利亚",39.85284,-5.67781,P,PPLA3,57,CC,10173,,10,743
2511033,San Vicente de Alcántara,San Vicente de Alcantara,,39.36132,-7.13766,P,PPLA3,57,BA,06123,,06,0
2511038,Santo Tomé,Santo Tome,"Santo Tome,Santo Tomé",38.02861,-3.10092,P,PPLA3,51,J,23080,,23,2273
2511050,Santomera,Santomera,,38.06147,-1.04877,P,PPLA3,31,MU,30901,,30,15319
2511063,Santisteban del Puerto,Santisteban del Puerto,Santisteban del Puerto,38.24829,-3.20762,P,PPLA3,51,J,23079,,23,4756
2511064,Santiponce,Santiponce,Santiponce,37.43553,-6.04106,P,PPLA3,51,SE,41089,,41,7561
2511070,Santiago del Teide,Santiago del Teide,"Santiago,Santiago del Teide,Santiago del Teyde",28.294,-16.81618,P,PPLA3,53,TF,38040,,38,12050
2511071,Santiago del Campo,Santiago del Campo,Santiago del Campo,39.6284,-6.36362,P,PPLA3,57,CC,10170,,10,322
2511075,Santiago de Calatrava,Santiago de Calatrava,Santiago de Calatrava,37.75382,-4.17093,P,PPLA3,51,J,23077,,23,876
2511090,Es Migjorn Gran,Es Migjorn Gran,"San Cristobal,San Cristóbal,Sant Cristofol,Sant Cristófol",39.94657,4.05121,P,PPLA3,07,PM,07902,,07,0
2511091,Santa Úrsula,Santa Ursula,"Santa Ursula,Santa Úrsula",28.42613,-16.48876,P,PPLA3,53,TF,38039,,38,14013
2511102,Santa Pola,Santa Pola,"Santa Pola,Santa-Pola,santa bwla,santa pla,sheng bo la,Санта-Пола,سانتا بولا,سانتا پلا,圣波拉",38.19165,-0.5658,P,PPLA3,60,A,03121,,03,31760
2511103,Santa Olalla del Cala,Santa Olalla del Cala,"Santa Olalla,Santa Olalla de Cala,Santa Olalla del Cala,Santa Ololla del Cala",37.9,-6.21667,P,PPLA3,51,H,21069,,21,0
2511106,Santanyí,Santanyi,"Santanyi,Santanyí",39.35461,3.12907,P,PPLA3,07,PM,07057,,07,12664
2511109,Santa Marta de Magasca,Santa Marta de Magasca,"Santa Maria,Santa Marta,Santa Marta de Magasca,Santa María",39.5115,-6.09881,P,PPLA3,57,CC,10168,,10,248
2511112,Santa Marta,Santa Marta,Santa Marta,38.61421,-6.62799,P,PPLA3,57,BA,06121,,06,4177
2511123,Santa María del Campo Rus,Santa Maria del Campo Rus,"Santa Maria del Campo,Santa Maria del Campo Rus,Santa María del Campo Rus",39.55942,-2.42306,P,PPLA3,54,CU,16195,,16,771
2511138,Santa Maria del Camí,Santa Maria del Cami,"Santa Maria,Santa Maria del Cami,Santa Maria del Camí",39.65111,2.77317,P,PPLA3,07,PM,07056,,07,6007
2511143,Santa Margalida,Santa Margalida,"Santa Margalida,Santa Margarita",39.70143,3.10215,P,PPLA3,07,PM,07055,,07,11537
2511158,Santa Fe de Mondújar,Santa Fe de Mondujar,"Santa Fe,Santa Fe de Mondujar,Santa Fe de Mondújar",36.97479,-2.53126,P,PPLA3,51,AL,04081,,04,429
2511162,Santa Eulària des Riu,Santa Eularia des Riu,"Santa Eulalia del Rio,Santa Eulalia del Río,Santa Eularia del Riu,Santa Eularia des Riu,Santa Eulària del Riu,Santa Eulària des Riu,Santa-Ehulalija-del'-Rio,bin he sheng ai wu la li ya,santa aywlalya dyl ryw,Санта-Эулалия-дель-Рио,سانتا إيولاليا ديل ريو,滨河圣埃乌拉利亚",38.98457,1.53409,P,PPLA3,07,PM,07054,,07,31314
2511166,Santa Eugènia,Santa Eugenia,"Santa Eugenia,Santa Eugènia",39.62361,2.83864,P,PPLA3,07,PM,07053,,07,1420
2511167,Santa Eufemia,Santa Eufemia,Santa Eufemia,38.6,-4.9,P,PPLA3,51,CO,14061,,14,1015
2511170,Santaella,Santaella,Santaella,37.56294,-4.84362,P,PPLA3,51,CO,14060,,14,5933
2511171,Santa Elena,Santa Elena,Santa Elena,38.34162,-3.53953,P,PPLA3,51,J,23076,,23,996
